complaint_id,department,language,complaint_text,sentiment,urgency_score,state,district
RD_EN_00597,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.34,Tamil Nadu,Trichy
RD_EN_00598,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.73,Tamil Nadu,Erode
RD_EN_00599,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.55,Tamil Nadu,Coimbatore
RD_EN_00600,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.43,Tamil Nadu,Salem
RD_EN_00601,Public Works (Roads),English,Large potholes on the main road,Neutral,0.58,Tamil Nadu,Trichy
RD_EN_00602,Public Works (Roads),English,Street road completely broken after rain,Negative,0.62,Tamil Nadu,Trichy
RD_EN_00603,Public Works (Roads),English,Street road completely broken after rain,Negative,0.78,Tamil Nadu,Coimbatore
RD_EN_00604,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.3,Tamil Nadu,Erode
RD_EN_00605,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.69,Tamil Nadu,Coimbatore
RD_EN_00606,Public Works (Roads),English,Road accident happened due to poor condition,Negative,1.0,Tamil Nadu,Salem
RD_EN_00607,Public Works (Roads),English,Large potholes on the main road,Neutral,0.58,Tamil Nadu,Karur
RD_EN_00608,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.41,Tamil Nadu,Erode
RD_EN_00609,Public Works (Roads),English,Large potholes on the main road,Negative,0.97,Tamil Nadu,Trichy
RD_EN_00610,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.46,Tamil Nadu,Erode
RD_EN_00611,Public Works (Roads),English,Large potholes on the main road,Neutral,0.58,Tamil Nadu,Karur
RD_EN_00612,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.54,Tamil Nadu,Salem
RD_EN_00613,Public Works (Roads),English,Road surface peeling off,Negative,0.79,Tamil Nadu,Salem
RD_EN_00614,Public Works (Roads),English,Large potholes on the main road,Neutral,0.37,Tamil Nadu,Trichy
RD_EN_00615,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.33,Tamil Nadu,Erode
RD_EN_00616,Public Works (Roads),English,No proper road lighting at night,Neutral,0.56,Tamil Nadu,Coimbatore
RD_EN_00617,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.71,Tamil Nadu,Salem
RD_EN_00618,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.85,Tamil Nadu,Coimbatore
RD_EN_00619,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.41,Tamil Nadu,Erode
RD_EN_00620,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.76,Tamil Nadu,Salem
RD_EN_00621,Public Works (Roads),English,No proper road lighting at night,Negative,0.67,Tamil Nadu,Karur
RD_EN_00622,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.57,Tamil Nadu,Karur
RD_EN_00623,Public Works (Roads),English,Large potholes on the main road,Neutral,0.42,Tamil Nadu,Salem
RD_EN_00624,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.31,Tamil Nadu,Trichy
RD_EN_00625,Public Works (Roads),English,No proper road lighting at night,Neutral,0.38,Tamil Nadu,Coimbatore
RD_EN_00626,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.47,Tamil Nadu,Karur
RD_EN_00627,Public Works (Roads),English,No proper road lighting at night,Neutral,0.3,Tamil Nadu,Erode
RD_EN_00628,Public Works (Roads),English,Street road completely broken after rain,Negative,0.87,Tamil Nadu,Erode
RD_EN_00629,Public Works (Roads),English,Road surface peeling off,Neutral,0.43,Tamil Nadu,Trichy
RD_EN_00630,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.97,Tamil Nadu,Salem
RD_EN_00631,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.74,Tamil Nadu,Coimbatore
RD_EN_00632,Public Works (Roads),English,Road accident happened due to poor condition,Neutral,0.52,Tamil Nadu,Karur
RD_EN_00633,Public Works (Roads),English,Road surface peeling off,Neutral,0.43,Tamil Nadu,Karur
RD_EN_00634,Public Works (Roads),English,Construction debris blocking the road,Negative,0.64,Tamil Nadu,Karur
RD_EN_00635,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.48,Tamil Nadu,Salem
RD_EN_00636,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.52,Tamil Nadu,Erode
RD_EN_00637,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.43,Tamil Nadu,Coimbatore
RD_EN_00638,Public Works (Roads),English,No proper road lighting at night,Neutral,0.39,Tamil Nadu,Karur
RD_EN_00639,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.38,Tamil Nadu,Coimbatore
RD_EN_00640,Public Works (Roads),English,Street road completely broken after rain,Negative,0.7,Tamil Nadu,Trichy
RD_EN_00641,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.38,Tamil Nadu,Coimbatore
RD_EN_00642,Public Works (Roads),English,No proper road lighting at night,Negative,0.98,Tamil Nadu,Trichy
RD_EN_00643,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.46,Tamil Nadu,Erode
RD_EN_00644,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.87,Tamil Nadu,Coimbatore
RD_EN_00645,Public Works (Roads),English,Road accident happened due to poor condition,Neutral,0.48,Tamil Nadu,Erode
RD_EN_00646,Public Works (Roads),English,Large potholes on the main road,Neutral,0.44,Tamil Nadu,Karur
RD_EN_00647,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.93,Tamil Nadu,Karur
RD_EN_00648,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.69,Tamil Nadu,Salem
RD_EN_00649,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.5,Tamil Nadu,Karur
RD_EN_00650,Public Works (Roads),English,No proper road lighting at night,Neutral,0.46,Tamil Nadu,Salem
RD_EN_00651,Public Works (Roads),English,Construction debris blocking the road,Negative,0.87,Tamil Nadu,Trichy
RD_EN_00652,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.56,Tamil Nadu,Trichy
RD_EN_00653,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.33,Tamil Nadu,Coimbatore
RD_EN_00654,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.58,Tamil Nadu,Coimbatore
RD_EN_00655,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.66,Tamil Nadu,Karur
RD_EN_00656,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.38,Tamil Nadu,Salem
RD_EN_00657,Public Works (Roads),English,Road surface peeling off,Neutral,0.35,Tamil Nadu,Trichy
RD_EN_00658,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.34,Tamil Nadu,Trichy
RD_EN_00659,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.65,Tamil Nadu,Salem
RD_EN_00660,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.78,Tamil Nadu,Trichy
RD_EN_00661,Public Works (Roads),English,No proper road lighting at night,Negative,0.73,Tamil Nadu,Trichy
RD_EN_00662,Public Works (Roads),English,Road surface peeling off,Negative,0.75,Tamil Nadu,Coimbatore
RD_EN_00663,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.38,Tamil Nadu,Coimbatore
RD_EN_00664,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.37,Tamil Nadu,Erode
RD_EN_00665,Public Works (Roads),English,Road surface peeling off,Neutral,0.52,Tamil Nadu,Karur
RD_EN_00666,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.88,Tamil Nadu,Salem
RD_EN_00667,Public Works (Roads),English,No proper road lighting at night,Neutral,0.38,Tamil Nadu,Salem
RD_EN_00668,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.75,Tamil Nadu,Erode
RD_EN_00669,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.78,Tamil Nadu,Trichy
RD_EN_00670,Public Works (Roads),English,Street road completely broken after rain,Negative,0.94,Tamil Nadu,Coimbatore
RD_EN_00671,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.49,Tamil Nadu,Salem
RD_EN_00672,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.82,Tamil Nadu,Erode
RD_EN_00673,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.73,Tamil Nadu,Trichy
RD_EN_00674,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.36,Tamil Nadu,Karur
RD_EN_00675,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.34,Tamil Nadu,Trichy
RD_EN_00676,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.36,Tamil Nadu,Coimbatore
RD_EN_00677,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.33,Tamil Nadu,Karur
RD_EN_00678,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.82,Tamil Nadu,Salem
RD_EN_00679,Public Works (Roads),English,Road surface peeling off,Negative,0.74,Tamil Nadu,Trichy
RD_EN_00680,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.81,Tamil Nadu,Karur
RD_EN_00681,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.32,Tamil Nadu,Salem
RD_EN_00682,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.56,Tamil Nadu,Erode
RD_EN_00683,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.41,Tamil Nadu,Salem
RD_EN_00684,Public Works (Roads),English,Road surface peeling off,Neutral,0.36,Tamil Nadu,Trichy
RD_EN_00685,Public Works (Roads),English,Large potholes on the main road,Neutral,0.36,Tamil Nadu,Karur
RD_EN_00686,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.87,Tamil Nadu,Erode
RD_EN_00687,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.59,Tamil Nadu,Trichy
RD_EN_00688,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.83,Tamil Nadu,Erode
RD_EN_00689,Public Works (Roads),English,No proper road lighting at night,Neutral,0.37,Tamil Nadu,Erode
RD_EN_00690,Public Works (Roads),English,Construction debris blocking the road,Negative,0.78,Tamil Nadu,Salem
RD_EN_00691,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.47,Tamil Nadu,Salem
RD_EN_00692,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.5,Tamil Nadu,Erode
RD_EN_00693,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.39,Tamil Nadu,Salem
RD_EN_00694,Public Works (Roads),English,Road surface peeling off,Negative,0.8,Tamil Nadu,Erode
RD_EN_00695,Public Works (Roads),English,No proper road lighting at night,Negative,0.99,Tamil Nadu,Coimbatore
RD_EN_00696,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.91,Tamil Nadu,Coimbatore
RD_EN_00697,Public Works (Roads),English,Large potholes on the main road,Negative,0.94,Tamil Nadu,Erode
RD_EN_00698,Public Works (Roads),English,Construction debris blocking the road,Negative,0.76,Tamil Nadu,Erode
RD_EN_00699,Public Works (Roads),English,Road surface peeling off,Neutral,0.49,Tamil Nadu,Coimbatore
RD_EN_00700,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.77,Tamil Nadu,Erode
RD_EN_00701,Public Works (Roads),English,Large potholes on the main road,Neutral,0.41,Tamil Nadu,Erode
RD_EN_00702,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.48,Tamil Nadu,Trichy
RD_EN_00703,Public Works (Roads),English,No proper road lighting at night,Negative,0.68,Tamil Nadu,Erode
RD_EN_00704,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.44,Tamil Nadu,Salem
RD_EN_00705,Public Works (Roads),English,Road surface peeling off,Neutral,0.41,Tamil Nadu,Trichy
RD_EN_00706,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.35,Tamil Nadu,Karur
RD_EN_00707,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.75,Tamil Nadu,Coimbatore
RD_EN_00708,Public Works (Roads),English,No proper road lighting at night,Negative,0.79,Tamil Nadu,Salem
RD_EN_00709,Public Works (Roads),English,Street road completely broken after rain,Negative,0.71,Tamil Nadu,Erode
RD_EN_00710,Public Works (Roads),English,No proper road lighting at night,Neutral,0.3,Tamil Nadu,Salem
RD_EN_00711,Public Works (Roads),English,Construction debris blocking the road,Negative,0.99,Tamil Nadu,Coimbatore
RD_EN_00712,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.86,Tamil Nadu,Trichy
RD_EN_00713,Public Works (Roads),English,No proper road lighting at night,Neutral,0.55,Tamil Nadu,Erode
RD_EN_00714,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.8,Tamil Nadu,Coimbatore
RD_EN_00715,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.81,Tamil Nadu,Karur
RD_EN_00716,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.81,Tamil Nadu,Salem
RD_EN_00717,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.95,Tamil Nadu,Coimbatore
RD_EN_00718,Public Works (Roads),English,Large potholes on the main road,Negative,0.71,Tamil Nadu,Salem
RD_EN_00719,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.94,Tamil Nadu,Karur
RD_EN_00720,Public Works (Roads),English,Construction debris blocking the road,Negative,0.71,Tamil Nadu,Coimbatore
RD_EN_00721,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.51,Tamil Nadu,Salem
RD_EN_00722,Public Works (Roads),English,Large potholes on the main road,Neutral,0.33,Tamil Nadu,Trichy
RD_EN_00723,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.68,Tamil Nadu,Trichy
RD_EN_00724,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.39,Tamil Nadu,Trichy
RD_EN_00725,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.83,Tamil Nadu,Trichy
RD_EN_00726,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.39,Tamil Nadu,Salem
RD_EN_00727,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.34,Tamil Nadu,Coimbatore
RD_EN_00728,Public Works (Roads),English,Construction debris blocking the road,Negative,0.98,Tamil Nadu,Salem
RD_EN_00729,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.44,Tamil Nadu,Trichy
RD_EN_00730,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.85,Tamil Nadu,Salem
RD_EN_00731,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.55,Tamil Nadu,Coimbatore
RD_EN_00732,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.48,Tamil Nadu,Coimbatore
RD_EN_00733,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.51,Tamil Nadu,Trichy
RD_EN_00734,Public Works (Roads),English,Road accident happened due to poor condition,Neutral,0.34,Tamil Nadu,Erode
RD_EN_00735,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.67,Tamil Nadu,Salem
RD_EN_00736,Public Works (Roads),English,No proper road lighting at night,Negative,0.81,Tamil Nadu,Coimbatore
RD_EN_00737,Public Works (Roads),English,Large potholes on the main road,Neutral,0.54,Tamil Nadu,Salem
RD_EN_00738,Public Works (Roads),English,Large potholes on the main road,Negative,0.9,Tamil Nadu,Trichy
RD_EN_00739,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.37,Tamil Nadu,Trichy
RD_EN_00740,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.61,Tamil Nadu,Erode
RD_EN_00741,Public Works (Roads),English,Road accident happened due to poor condition,Neutral,0.44,Tamil Nadu,Coimbatore
RD_EN_00742,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.63,Tamil Nadu,Trichy
RD_EN_00743,Public Works (Roads),English,Road surface peeling off,Neutral,0.51,Tamil Nadu,Salem
RD_EN_00744,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.65,Tamil Nadu,Salem
RD_EN_00745,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.53,Tamil Nadu,Karur
RD_EN_00746,Public Works (Roads),English,Large potholes on the main road,Negative,0.98,Tamil Nadu,Coimbatore
RD_EN_00747,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.45,Tamil Nadu,Trichy
RD_EN_00748,Public Works (Roads),English,Large potholes on the main road,Neutral,0.56,Tamil Nadu,Trichy
RD_EN_00749,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.65,Tamil Nadu,Coimbatore
RD_EN_00750,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.7,Tamil Nadu,Karur
RD_EN_00751,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.84,Tamil Nadu,Trichy
RD_EN_00752,Public Works (Roads),English,Construction debris blocking the road,Negative,0.63,Tamil Nadu,Salem
RD_EN_00753,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.36,Tamil Nadu,Erode
RD_EN_00754,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.44,Tamil Nadu,Erode
RD_EN_00755,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.67,Tamil Nadu,Trichy
RD_EN_00756,Public Works (Roads),English,Large potholes on the main road,Negative,0.66,Tamil Nadu,Trichy
RD_EN_00757,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.65,Tamil Nadu,Erode
RD_EN_00758,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.62,Tamil Nadu,Salem
RD_EN_00759,Public Works (Roads),English,Large potholes on the main road,Negative,0.6,Tamil Nadu,Coimbatore
RD_EN_00760,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.46,Tamil Nadu,Trichy
RD_EN_00761,Public Works (Roads),English,Road surface peeling off,Negative,0.92,Tamil Nadu,Karur
RD_EN_00762,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.32,Tamil Nadu,Karur
RD_EN_00763,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.34,Tamil Nadu,Salem
RD_EN_00764,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.3,Tamil Nadu,Trichy
RD_EN_00765,Public Works (Roads),English,Large potholes on the main road,Neutral,0.47,Tamil Nadu,Salem
RD_EN_00766,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.37,Tamil Nadu,Coimbatore
RD_EN_00767,Public Works (Roads),English,Road surface peeling off,Negative,0.69,Tamil Nadu,Erode
RD_EN_00768,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.88,Tamil Nadu,Coimbatore
RD_EN_00769,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.95,Tamil Nadu,Trichy
RD_EN_00770,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.99,Tamil Nadu,Trichy
RD_EN_00771,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.36,Tamil Nadu,Salem
RD_EN_00772,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.58,Tamil Nadu,Trichy
RD_EN_00773,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.53,Tamil Nadu,Trichy
RD_EN_00774,Public Works (Roads),English,Construction debris blocking the road,Negative,0.77,Tamil Nadu,Karur
RD_EN_00775,Public Works (Roads),English,Large potholes on the main road,Negative,0.73,Tamil Nadu,Erode
RD_EN_00776,Public Works (Roads),English,Road surface peeling off,Neutral,0.54,Tamil Nadu,Salem
RD_EN_00777,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.71,Tamil Nadu,Trichy
RD_EN_00778,Public Works (Roads),English,Construction debris blocking the road,Negative,0.96,Tamil Nadu,Salem
RD_EN_00779,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.46,Tamil Nadu,Trichy
RD_EN_00780,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.83,Tamil Nadu,Trichy
RD_EN_00781,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.51,Tamil Nadu,Karur
RD_EN_00782,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.71,Tamil Nadu,Salem
RD_EN_00783,Public Works (Roads),English,Large potholes on the main road,Negative,0.79,Tamil Nadu,Trichy
RD_EN_00784,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.43,Tamil Nadu,Erode
RD_EN_00785,Public Works (Roads),English,No proper road lighting at night,Negative,0.82,Tamil Nadu,Karur
RD_EN_00786,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.91,Tamil Nadu,Coimbatore
RD_EN_00787,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.43,Tamil Nadu,Karur
RD_EN_00788,Public Works (Roads),English,No proper road lighting at night,Neutral,0.47,Tamil Nadu,Karur
RD_EN_00789,Public Works (Roads),English,No proper road lighting at night,Negative,0.87,Tamil Nadu,Salem
RD_EN_00790,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.74,Tamil Nadu,Karur
RD_EN_00791,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.38,Tamil Nadu,Karur
RD_EN_00792,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.46,Tamil Nadu,Erode
RD_EN_00793,Public Works (Roads),English,Road accident happened due to poor condition,Neutral,0.54,Tamil Nadu,Trichy
RD_EN_00794,Public Works (Roads),English,Road surface peeling off,Negative,0.68,Tamil Nadu,Salem
RD_EN_00795,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.75,Tamil Nadu,Salem
RD_EN_00796,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.41,Tamil Nadu,Coimbatore
RD_EN_00797,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.47,Tamil Nadu,Salem
RD_EN_00798,Public Works (Roads),English,Road surface peeling off,Neutral,0.5,Tamil Nadu,Trichy
RD_EN_00799,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.99,Tamil Nadu,Karur
RD_EN_00800,Public Works (Roads),English,No proper road lighting at night,Negative,0.86,Tamil Nadu,Trichy
RD_EN_00801,Public Works (Roads),English,Construction debris blocking the road,Negative,0.82,Tamil Nadu,Erode
RD_EN_00802,Public Works (Roads),English,Large potholes on the main road,Neutral,0.41,Tamil Nadu,Trichy
RD_EN_00803,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.74,Tamil Nadu,Erode
RD_EN_00804,Public Works (Roads),English,Large potholes on the main road,Neutral,0.41,Tamil Nadu,Trichy
RD_EN_00805,Public Works (Roads),English,No proper road lighting at night,Negative,0.73,Tamil Nadu,Salem
RD_EN_00806,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.6,Tamil Nadu,Karur
RD_EN_00807,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.36,Tamil Nadu,Trichy
RD_EN_00808,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.7,Tamil Nadu,Karur
RD_EN_00809,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.48,Tamil Nadu,Karur
RD_EN_00810,Public Works (Roads),English,Construction debris blocking the road,Negative,0.79,Tamil Nadu,Coimbatore
RD_EN_00811,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.35,Tamil Nadu,Erode
RD_EN_00812,Public Works (Roads),English,Large potholes on the main road,Neutral,0.49,Tamil Nadu,Salem
RD_EN_00813,Public Works (Roads),English,Street road completely broken after rain,Negative,0.76,Tamil Nadu,Trichy
RD_EN_00814,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.62,Tamil Nadu,Trichy
RD_EN_00815,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.38,Tamil Nadu,Salem
RD_EN_00816,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.34,Tamil Nadu,Salem
RD_EN_00817,Public Works (Roads),English,Street road completely broken after rain,Neutral,0.4,Tamil Nadu,Coimbatore
RD_EN_00818,Public Works (Roads),English,Large potholes on the main road,Neutral,0.37,Tamil Nadu,Salem
RD_EN_00819,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.71,Tamil Nadu,Karur
RD_EN_00820,Public Works (Roads),English,Road surface peeling off,Neutral,0.54,Tamil Nadu,Coimbatore
RD_EN_00821,Public Works (Roads),English,Footpath damaged and unsafe for walking,Negative,0.63,Tamil Nadu,Salem
RD_EN_00822,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.98,Tamil Nadu,Salem
RD_EN_00823,Public Works (Roads),English,Large potholes on the main road,Neutral,0.58,Tamil Nadu,Trichy
RD_EN_00824,Public Works (Roads),English,Road surface peeling off,Neutral,0.45,Tamil Nadu,Trichy
RD_EN_00825,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.43,Tamil Nadu,Coimbatore
RD_EN_00826,Public Works (Roads),English,Road damaged severely causing traffic issues,Neutral,0.35,Tamil Nadu,Trichy
RD_EN_00827,Public Works (Roads),English,Large potholes on the main road,Negative,0.77,Tamil Nadu,Karur
RD_EN_00828,Public Works (Roads),English,Large potholes on the main road,Negative,0.88,Tamil Nadu,Karur
RD_EN_00829,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.4,Tamil Nadu,Trichy
RD_EN_00830,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.65,Tamil Nadu,Karur
RD_EN_00831,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.4,Tamil Nadu,Coimbatore
RD_EN_00832,Public Works (Roads),English,Construction debris blocking the road,Negative,0.94,Tamil Nadu,Salem
RD_EN_00833,Public Works (Roads),English,No proper road lighting at night,Negative,0.92,Tamil Nadu,Erode
RD_EN_00834,Public Works (Roads),English,Street road completely broken after rain,Negative,0.96,Tamil Nadu,Coimbatore
RD_EN_00835,Public Works (Roads),English,Road repair work incomplete for many days,Neutral,0.33,Tamil Nadu,Erode
RD_EN_00836,Public Works (Roads),English,Large potholes on the main road,Negative,0.94,Tamil Nadu,Erode
RD_EN_00837,Public Works (Roads),English,Street road completely broken after rain,Negative,0.95,Tamil Nadu,Coimbatore
RD_EN_00838,Public Works (Roads),English,No proper road lighting at night,Negative,0.66,Tamil Nadu,Salem
RD_EN_00839,Public Works (Roads),English,Road repair work incomplete for many days,Negative,0.64,Tamil Nadu,Karur
RD_EN_00840,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.72,Tamil Nadu,Salem
RD_EN_00841,Public Works (Roads),English,Large potholes on the main road,Negative,0.66,Tamil Nadu,Karur
RD_EN_00842,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.91,Tamil Nadu,Karur
RD_EN_00843,Public Works (Roads),English,Road surface peeling off,Negative,0.93,Tamil Nadu,Trichy
RD_EN_00844,Public Works (Roads),English,Drainage water overflowing onto the road,Neutral,0.44,Tamil Nadu,Salem
RD_EN_00845,Public Works (Roads),English,Drainage water overflowing onto the road,Negative,0.97,Tamil Nadu,Salem
RD_EN_00846,Public Works (Roads),English,Construction debris blocking the road,Neutral,0.35,Tamil Nadu,Salem
RD_EN_00847,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.85,Tamil Nadu,Coimbatore
RD_EN_00848,Public Works (Roads),English,Construction debris blocking the road,Negative,0.75,Tamil Nadu,Coimbatore
RD_EN_00849,Public Works (Roads),English,Road accident happened due to poor condition,Negative,0.9,Tamil Nadu,Trichy
RD_EN_00850,Public Works (Roads),English,Road damaged severely causing traffic issues,Negative,0.94,Tamil Nadu,Trichy
RD_EN_00851,Public Works (Roads),English,Footpath damaged and unsafe for walking,Neutral,0.31,Tamil Nadu,Salem
